Diet ,SampleID,Taxon_1,Taxon_2,Taxon_3,Taxon_4,Taxon_5,Taxon_6,Taxon_7,Taxon_8,Taxon_9,Taxon_10,Taxon_11,Taxon_12,Taxon_13,Taxon_14,Taxon_15,Taxon_16,Taxon_17,Taxon_18,Taxon_19,Taxon_20,Taxon_21,Taxon_22,Taxon_23,Taxon_24,Taxon_25,Taxon_26,Taxon_27,Taxon_28,Taxon_29,Taxon_30,Taxon_31,Taxon_32,Taxon_33,Taxon_34,Taxon_35,Taxon_36,Taxon_37,Taxon_38,Taxon_39,Taxon_40,Taxon_41,Taxon_42,Taxon_43,Taxon_44,Taxon_45,Taxon_46,Taxon_47,Taxon_48,Taxon_49,Taxon_50,Taxon_51,Taxon_52,Taxon_53,Taxon_54,Taxon_55,Taxon_56,Taxon_57,Taxon_58,Taxon_59,Taxon_60,Taxon_61,Taxon_62,Taxon_63,Taxon_64,Taxon_65,Taxon_66,Taxon_67,Taxon_68,Taxon_69,Taxon_70,Taxon_71,Taxon_72,Taxon_73,Taxon_74,Taxon_75,Taxon_76,Taxon_77,Taxon_78,Taxon_79,Taxon_80,Taxon_81,Taxon_82,Taxon_83,Taxon_84,Taxon_85,Taxon_86,Taxon_87,Taxon_88,Taxon_89,Taxon_90,Taxon_91,Taxon_92,Taxon_93,Taxon_94,Taxon_95,Taxon_96,Taxon_97,Taxon_98,Taxon_99,Taxon_100,Taxon_101,Taxon_102,Taxon_103,Taxon_104,Taxon_105,Taxon_106,Taxon_107,Taxon_108,Taxon_109,Taxon_110,Taxon_111,Taxon_112,Taxon_113,Taxon_114,Taxon_115,Taxon_116,Taxon_117,Taxon_118,Taxon_119,Taxon_120,Taxon_121,Taxon_122,Taxon_123,Taxon_124,Taxon_125,Taxon_126,Taxon_127,Taxon_128,Taxon_129,Taxon_130,Taxon_131,Taxon_132,Taxon_133,Taxon_134,Taxon_135,Taxon_136,Taxon_137,Taxon_138,Taxon_139,Taxon_140,Taxon_141,Taxon_142,Taxon_143,Taxon_144,Taxon_145,Taxon_146,Taxon_147,Taxon_148,Taxon_149,Taxon_150,Taxon_151,Taxon_152,Taxon_153,Taxon_154,Taxon_155,Taxon_156,Taxon_157,Taxon_158,Taxon_159,Taxon_160,Taxon_161,Taxon_162,Taxon_163,Taxon_164,Taxon_165,Taxon_166,Taxon_167,Taxon_168,Taxon_169,Taxon_170,Taxon_171,Taxon_172,Taxon_173,Taxon_174,Taxon_175,Taxon_176,Taxon_177,Taxon_178,Taxon_179,Taxon_180,Taxon_181,Taxon_182,Taxon_183,Taxon_184,Taxon_185,Taxon_186,Taxon_187,Taxon_188,Taxon_189,Taxon_190,Taxon_191,Taxon_192,Taxon_193,Taxon_194,Taxon_195,Taxon_196,Taxon_197,Taxon_198,Taxon_199,Taxon_200
Vegetarian,S092,0.006735515,0.003367603,0.001463303,0.007659713,0.003003597,0.000183684,0.003300372,0.000933549,0.001646173,0.002994747,0.002365565,0.016092196,0.002114369,0.004426566,0.000390966,0.000222084,0.000939011,0.003569915,0.002792021,0.002311192,0.002831165,0.000331776,4.96E-05,0.003163324,0.000432488,0.000697391,0.003093618,9.45E-05,0.005114963,0.00209735,0.005895525,0.005641945,0.003570781,0.00673594,0.006477604,0.041938921,0.005655499,0.007518017,0.004588497,0.000559537,0.002383246,0.003459662,0.007895293,0.005557179,0.005739224,0.012775503,0.003167606,0.013494775,0.008362587,0.012700795,0.002032734,0.009423578,0.006223568,0.001701558,0.005786282,0.002983739,0.000361207,0.009241652,0.007899767,0.00506408,0.001017339,0.000414052,0.008552922,0.003815549,0.090899844,0.002497672,0.001768147,0.012122038,0.004837703,0.007724573,0.003677174,0.002937079,0.007461497,0.009186395,0.000869219,0.007329894,0.009989971,0.012328178,0.001980048,0.000223406,0.002661586,0.004604403,0.008154251,0.00923714,0.004710058,0.003462735,0.002221325,0.007485374,0.000493737,0.001757462,0.002240739,0.005113135,0.001465083,0.010252099,0.005000726,0.002555263,0.008432767,0.003046405,0.003099897,0.004495311,0.006604033,0.004524442,0.002934552,0.002282391,0.00768804,0.004275997,0.002090205,0,0.000766263,0.008307784,0.003965179,0.003575358,0.002873385,0.00409264,0.002277095,0.003769333,0.000832381,0.008929593,0.004451971,0.005733659,0.00317614,0.001221415,0.003919443,0.004782166,0.003328042,0.007634856,0.003465377,0.001749874,0.002088275,0.003126338,0,0.001664679,0.002077671,0.002271771,0.005812428,0.001116574,0.000178624,0.000291416,0.003360299,0.001931181,0.000661993,0.003177959,0.001761237,0.002136678,0.002354801,0.003856871,0.001415633,0.001791916,0.003792986,0.001333624,0.002470563,0.00914562,0.002002132,0.008370442,0.001138902,0.003115077,0.006162292,0.003019315,0.016523554,0.002926779,0.001503414,0.008312419,0.00603514,0.00522308,0.018155485,0.004174457,0.003575377,0,0.006495186,0.003578428,0.00180897,0.002832082,0.001327988,0.016070809,0.007941697,0.009205129,0.015137454,0.003004794,0.001689957,0.002618052,0.003448629,0.007606546,0.008377219,0.006752436,0.004020385,0.007503124,0.006212281,0.000982415,0.006502748,0.0046872,0.005755108,0.002583375,0.006584628,0.005933172,0.00340117,0.003252008,0.001424206,0.002315882,0.002562046,0.001699517
Vegetarian,S093,0.006034639,0.001930631,0.00239607,0.005287278,0.001907565,0,0.003744768,0.000125912,0.003076879,0.001886346,0.002536849,0.014852443,0.001427042,0.007219138,3.59E-05,0.002140915,0.004731716,0.003772634,0.002383875,0.002355,0.001680152,0,0.002113882,0.001463188,0.00046927,0.001719149,0.001802511,0.001194887,0.007026082,0.000862909,0.007037816,0.005613222,0.004633925,0.006979462,0.005877953,0.041698728,0.0059706,0.007982162,0.003682212,0.002041735,0.002004488,0.005962795,0.007106781,0.006182784,0.003774711,0.0128041,0.002458371,0.012447934,0.008045334,0.0133981,0.001097487,0.009115011,0.006833431,0.003400232,0.004958003,0.000679974,0.001850903,0.008867863,0.006191633,0.008143555,0.003301046,0.00157013,0.007015739,0.00460238,0.090894765,0.001408078,0.0026216,0.011187467,0.00413096,0.00823221,0.004495785,0.004448818,0.007836422,0.010669547,0.001091477,0.00728554,0.009498443,0.012860783,0.001019431,0.001644611,0.001441264,0.002986499,0.007781914,0.007764745,0.002961232,0.001442148,0.002732996,0.006764374,0,0.002242136,0.001320065,0.003401656,0,0.010753885,0.003363249,0,0.00779033,0.004031935,0.003949912,0.005247965,0.006830702,0.004243385,0.003474909,0.002411084,0.006220424,0.002374694,0.002250173,0.000227724,0.000561007,0.006542586,0.003866537,0.001147634,0.001018246,0.003873178,0.004058536,0.005359105,0.002774961,0.009323022,0.003740253,0.005669162,0.00115689,0.001692067,0.00383449,0.0032152,0.003807559,0.004494584,0.003451831,0.00372452,0.002735668,0.001495059,0,0.002258707,0.002979315,0.001788249,0.004566775,0.001604709,0.000347544,0.002210802,0.006876251,0.002888383,0.001031684,0.001167005,0.000734178,0.003882099,0.002152116,0.005582599,0.001390952,0.001388119,0.002524846,0.002202947,0.000376745,0.009882525,0.002694101,0.009138797,0.001186827,0.003823392,0.003527495,0.002227192,0.016262825,0.003285024,0.004057618,0.008241168,0.006443543,0.004048462,0.020343871,0.00253276,0.003973029,0,0.007801186,0.003495235,0.000930158,0.003731083,0.001428099,0.013154948,0.007312588,0.012224805,0.017408715,0.004424073,0.002317841,0.004227106,0.003363736,0.006682837,0.009142946,0.008610626,0.004437193,0.008322982,0.004290835,0,0.004510561,0.004976628,0.007558656,0.004073309,0.006312028,0.005519007,0.000349366,0.003202997,0.00200601,0.002032376,0.004634204,0.001509559
Vegetarian,S094,0.004963488,0.002475126,0.001815987,0.007177328,0.003277752,0.000501516,0.002165299,0.00160333,0.004376419,0.002642012,0.003681861,0.015249381,0.001097161,0.004795686,0.000680419,0.001909202,0.001812016,0.001565424,0.001470811,0.002548,0.002351844,0,0.000704428,0.00279261,0.001230533,0.000114562,0.001318392,0.001303959,0.005365581,0.00165874,0.007079701,0.003868385,0.004365461,0.008314348,0.004794662,0.038230997,0.005841496,0.007367129,0.003233747,2.39E-06,0.003048928,0.005872589,0.007106114,0.004338808,0.0055988,0.012756226,0.000233044,0.011893203,0.01037634,0.013280034,0.003565955,0.010201453,0.007799563,0.00315663,0.002843453,0.002122442,0.001228874,0.00916874,0.008177617,0.004625146,0.001768272,0.00231768,0.006552017,0.003911132,0.086624039,0.002383834,0.002991038,0.011894734,0.004827309,0.007576107,0.005037641,0.003010998,0.008310983,0.010220951,0.000108847,0.006940451,0.010706743,0.013301788,0,0,0.001878599,0.002354444,0.006381792,0.008345493,0.006853532,0.002589983,0.00147204,0.007573193,0.003170026,0.003583152,0.00272828,0.00380609,0.002990114,0.011527804,0.002781657,0.000560257,0.006080649,0.004322629,0.000513452,0.004103361,0.005987575,0.003794058,0.003442114,0.00254333,0.005585058,0.002012752,0.003284901,0.001333126,0.001586649,0.008530059,0.004464843,0.002631509,0.002727203,0.00382099,0.003402319,0.006026903,0.001810623,0.009049889,0.006098053,0.005146771,0.0020285,0.001144181,0.005713718,0.003723481,0.003256508,0.006865419,0.003099436,0.000823432,0.001049492,0.001414213,0,0.003031402,0.001543614,0.001729523,0.004197908,0.000926075,0.002085699,0.000747411,0.005697755,0.003440376,0.002274494,0.001692686,0.001372244,0.002169133,0.001983452,0.004163249,0.001974533,0.002862918,0.003265,0.000230914,0.002125101,0.009838618,0.000883326,0.007395401,0.003538184,0.004426235,0.00387254,0.003425133,0.014921454,0.002431585,0.002077787,0.006770165,0.003944285,0.003824852,0.01832869,0.002397966,0.003203998,0,0.008132397,0.006995259,0.002766659,0.005240369,0.000947522,0.014896664,0.006319992,0.008610911,0.017133503,0.004006005,0.000703892,0.005585533,0.004642245,0.007832483,0.009995751,0.009226153,0.00690217,0.006111971,0.006152121,0.002062997,0.004403462,0.006182549,0.007197117,0.003846029,0.006851961,0.003325048,0.002473956,0.00258338,0.004093925,0.003476987,0.003160557,0.001707366
Vegetarian,S095,0.001657462,0.001843037,0.001228087,0.002121418,0.014926252,0.001526109,0.003417518,0.003697692,0.005788088,0.00532147,0.007569036,0.003438563,0.003092803,0.011848283,0.001906142,0,0.001172512,0.011538001,0.003867899,0.005397849,0.00028058,0.003038882,0.002938755,0.000426949,0.001124558,0.005252181,0,0.00282175,0.002983803,0.006025552,0.007874295,0.005048986,0.00319431,0.000753258,0.001239689,0.010343323,0.000950015,0.007006407,0,0.004396923,0.005369272,0.00619879,0.003095532,0.006146681,0,0.004578753,0.007605773,0.002797,0.003725683,0.004048827,0.008366847,0.004952803,0.012117375,0.007422554,0.003655906,0.010921868,0.003582473,0.010225449,0.006965319,0.009302529,0.005320472,0.004112859,0.003999848,0.005475421,0.00836678,0.0021339,0.000558265,0.005324574,0.002375752,0.019322682,0.001204673,0.004460969,0.00081672,0.003306202,0.001626478,0,0,0.002618872,0.000814677,0.001904702,0.002260785,0.006639735,0.003228836,0.001439579,0.007989445,0.004198946,0.000619603,0.000996026,0.000777925,0.001908293,0.001396837,0.000806562,0.002057124,0.005442266,0.002077911,0,0.002361161,7.22E-05,0.001587376,0.001012707,0.006430788,0.001003795,0.001453735,0.004428684,0.021739736,0.023284085,0.00673649,0.003820125,0.010006389,0.006089541,0.026391412,0.01500749,0.008760391,0.03071528,0.007167978,0.006846371,0.014905224,0.015568303,0.017506545,0.009101917,0.022748589,0.007106657,0.00464778,0.012094801,0.024403201,0.00299234,0.00599401,0.000636679,0.001497032,0.004775847,0.008392829,0.008687737,0.005501318,0.01030838,0.005870081,0.010951484,0.001089463,0.007757732,0.004660726,0.006215803,0.001751545,0.002738037,0.003790872,0.000366387,0.010412187,0.003422009,0.001327279,0.007492994,0.006715831,0.001587384,0.00438174,0.002221066,9.86E-05,0.001233155,0.003504291,0.001923184,0,0.009110672,0.00396804,0.001007492,0.002632485,0.004460657,0.006434286,0.006893409,0.001530212,0.002721074,0.002024313,0.000128243,0.002003407,0.007917984,0,0.001339712,0.001566464,0.00464209,0.004243801,0.005634152,0.00114567,0.000489025,0.001898505,0.000270285,0.005701066,0.009201953,0.00845759,0.00625385,0.001487924,0.001493266,0.002164494,0.001526076,0.002245459,0.007050529,0.005216693,0.00657426,0.00404727,0.002096934,0.001236229,0.00163192,0.006004885,0.006873231,0.002365651,0.00129041
Vegetarian,S096,0.006602819,0.004123123,0.007676924,0.004827058,0.075860022,0.004125495,0.022801091,0.009212278,0.011501836,0.004493136,0.014831169,0.003627162,0.00121793,0.018040125,0.00452482,0.014481657,0.002925593,0.005129733,0.011773422,0.013985498,0.003806881,0.004840166,0.007986,0.007471426,0.014659054,0.006001494,0.009866139,0.001978154,0.000653841,0.005403205,0.004300983,0.00634156,0.004662538,0.010984842,0.003558163,0.023980894,0.011275962,0.005637826,0.002758092,0.003559722,0.012572083,0.003432984,0.008347916,0.005712156,0.003146718,0.00606088,0.009777779,0.013672789,0.003352792,0.01001216,0.003880043,0.004614538,0.014448671,0.00121739,0.004800465,0.005088715,0.002888699,0.004118437,0.001579456,0.011082884,0.001820092,0.001418702,0.002062231,0.000859586,0.014747365,0.001283701,0.005393257,0.006722452,0.000517775,0.005405902,0.001510303,0.004368489,0.008943049,0.005923638,0.004436599,0.004724161,0.003075125,0.031467918,0.000523578,0.003521431,0.010410239,0.00355637,0.000556231,0.003593254,0.013145092,0.002540621,0.002791882,0.005023697,0.000824355,0.002109588,0.001664543,0.006758863,0.003697575,0.03401178,0.00440994,0.003163443,0.008997682,0.00363065,0.001529151,0.003500695,0.001679494,0.001550494,0,0.000761634,0.008568277,0.004997096,0.008324247,0.002718279,0.001036625,0,0.002119557,0.001837823,0.002707071,0.003512811,0.000954484,0.001876933,0.002999849,0.003275137,0.005000257,0.001497243,0.002754213,0.001274859,0.002245586,0.000965872,0.003965402,0,0.002207777,0.00039261,0.001123928,0.001107677,0.008352451,0.003429601,0,0.004763641,0.003447405,0.000420798,0.007341427,0.001755537,0.002388602,0.001423135,0.001857143,0.00049517,0.00266143,0.004446982,0.002790621,0.002368867,0.003466649,0.002334055,0.006520623,0,0.003465487,0.003796578,0.003114423,0.004698686,0.001066076,0.005605053,0.004631332,0.007242715,0.001417415,0.000309777,0.001863198,0.00295105,0.002294356,0.006219391,0.002014726,0.000535515,0.001984942,0.000798839,0.001188108,0.001872723,0.001243276,0.000326032,0.001472954,0,0.004711016,0.002376319,0.000793459,0,0.002339638,0.002160413,0.001351716,0.011708443,0.002318507,0.003530452,0.002137457,0.002306556,0.001460254,0,0.009433941,0.001944729,0.004484486,0.003913116,0.006057799,0.001148001,0.002877218,0.000796897,0.000533561,0.001174831,0.002515597,0.000157169
Vegetarian,S097,0.005097302,0.002740639,0.001858352,0.005470441,0.00419643,0.000123539,0.003795331,0.002050082,0.003641989,0.003467284,0.002654498,0.014929484,0.002018129,0.005582575,0.002215501,0,0.002201489,0.003033541,0.002271929,0.000896825,0.002715107,0.00056786,0.003425753,0.000503105,0.000925572,0.003938364,0.002599004,0.002465596,0.005263851,0.002972173,0.007002909,0.003645552,0.004653227,0.009485873,0.007320239,0.040798563,0.00354821,0.007267013,0.004089346,0.003427512,0.001238344,0.005484159,0.005383583,0.004942131,0.00542501,0.013211144,0.001514115,0.012788085,0.009550849,0.01157754,0.000477873,0.009546205,0.006639872,0.00303981,0.00206625,0.002363144,0.003048614,0.007037714,0.005092806,0.005242039,0.001565819,0.001178867,0.006590299,0.002850488,0.087018329,0.003594832,0.001087446,0.01277082,0.003932562,0.00662471,0.002976868,0.003703901,0.007293033,0.008777581,0.002639264,0.006447414,0.009702492,0.012065901,0.00082167,0.001380256,0.001422787,0.003601752,0.007660562,0.008951455,0.004532,0.002183033,0.00229785,0.006151737,0.002163039,0.00332723,0.001814016,0.004021024,0,0.009599476,0.003438787,0.00319705,0.006451011,0.00293153,0.002050643,0.002663815,0.007638439,0.004238466,0.003716674,0.003752906,0.005190954,0.002842103,0.002377278,0.003568834,0.001965077,0.007060181,0.003647648,0.001981947,0.00478992,0.006022876,0.003187264,0.00467119,0.001175633,0.01048594,0.003803242,0.007393796,0,0.001383396,0.005129919,0.004311345,0.002144875,0.006381701,0.003215404,0.000315173,0.00099966,0.004232275,0.002707425,0.000232094,0.00270325,0.002134922,0.004522846,0.000567823,0,0.001950867,0.003194121,0.00225238,0.001582277,0.003799011,0,0.001766001,0.002926713,0.003594094,4.24E-06,0.001496824,0.002457315,0,0.000270268,0.009197223,0.00227238,0.008644462,0.001671331,0.006170395,0.004495873,0.003911682,0.015225031,0.002847029,0.004173107,0.006715289,0.005799853,0.004671367,0.020381843,0.003476728,0.003019656,0.001528208,0.008992134,0.005348674,0.003865054,0.004048803,0.00127329,0.012220539,0.007995796,0.010784431,0.015934339,0.003073561,0.00110835,0.007101651,0.006321629,0.006401255,0.011199073,0.008640414,0.005029843,0.006446402,0.006393874,0.001071519,0.006018444,0.004474414,0.007740227,0.004365455,0.006681175,0.001890877,0.000694058,0.001324473,0.001820268,0.002449176,0.005180147,0.002111782
Vegetarian,S098,0.007222026,0.003143738,0.005420458,0.002438984,0.020600541,0.005090525,0.00417772,0.001556109,0.001708984,0.003343225,0.005086336,0.009912351,0.007956897,0.003047694,0.001872884,0.001528737,0.002244845,0,0.001976671,1.87E-05,0.001393037,0.0052983,0.000415385,0,0.012342066,0.003088076,0.003278741,0.000812752,0.003845479,0.006099031,0.001345109,0.001091203,0.003813476,0.001895367,0.00903701,0.001091925,0.003167692,0.00753522,0.004552348,0.007294205,0.006947101,0.013651104,0.002631957,0.005566471,0.005305895,0.004730951,0.00467783,0.004034553,0.001899165,0.002880076,0.003375396,0.001626703,0.007876185,0.002505009,0.012853876,0.011769555,0.003162333,0.005405157,0.002601869,0.006703341,0.004036404,0.0048312,0.001092096,0.010490136,0.005118451,0.002929417,0.000395208,0.002029498,0.00320277,0.005369937,0.000624485,0.002939455,0.004581185,0.015285686,0.001070129,0.012105124,0.01167543,0.003681995,0.001742232,0.003027763,0.001415412,0.004071091,0.011217235,0.003949497,0.004814079,0.002190611,0.003410333,0.007840215,0.00279458,0.000979269,0.001053311,0.004039106,0.002453647,0.021021397,0.002507472,0.009117128,0.003462866,0.005704964,0.001907617,0.000235628,0.006058201,0.008077711,0.006177916,0.009339319,0.004403095,0.009726805,0.008359226,0.001012137,0.001269842,0.002961808,0.013319267,0.005289467,0.00191419,0.001030493,0.011465287,0.002451276,0.006151374,0.003855561,0.001732806,0.00707475,0.00464352,0.006938274,0.02462919,0.005636488,0.016921914,0.023643411,0.007921332,0.001086619,0.015741264,0.008987125,0.008433019,0.003441987,0.000525992,0.003165126,0.005326046,0.012549127,0.001593015,0.003136201,0.003859605,0.001696518,0.002560877,0.009505765,0.033990546,0.0042022,0.002446104,0.005560539,0.000169318,0.003485913,0.013726975,0.002650068,0.002448095,0.00185141,0.001993555,0.001206932,0.001873744,0.003451086,0,0.001288784,0.003626582,0.000298048,0,0,0.002069553,0.00155906,0.009829181,0.002163079,0.001316146,0.000171564,0,0.000122317,0.002280656,0.002290413,0.006683617,0.001242143,0.001659169,0.009566866,0.007282903,0.001277471,0.001209212,0.001563974,0.002274498,0.008635163,0.013220508,0.003861174,0.00391878,0.00997086,0.014742538,0.003261372,9.73E-05,0.005543719,0.012568564,0.002723593,0.000450802,0.004009994,0.006770885,0.006206532,0.003136793,0.004844935,0.005657481,0.001571905
Vegetarian,S099,0.003270581,0.004069423,0.001241675,0.002318475,0.011374946,0.004913545,7.70E-06,0.004687644,0.003739559,0.005284861,0.001908529,0.004678385,0.003114678,0.002062288,0.002714029,0.000216551,0.0045954,0.001896943,0.002598471,0.009797136,0.002620151,0.00320348,0.003467913,0.005302015,0.00211759,0.005184759,0.005611765,0.001111943,0.006804841,0.000298948,0.003581017,0.004391479,0.00136643,0.000830243,0.001909563,0.003633702,0.003362082,0.003718555,0,0.002357053,0.00021107,0.000606995,0.00247668,0.002413257,0.000401977,0.002254351,0.008525157,0.002344407,2.78E-05,0.002899387,0.001662773,0.003582938,0.003540832,0.003242986,0.007227829,0.00687454,0.001669139,0.002653568,0.000709578,0.007563435,0.0034733,0.004365782,0.000628598,0.004280343,0.01338109,0.009310163,0.00366871,0.001286144,0.003202195,0.00513396,0.000646315,0.000474371,0.008562793,0.013337627,0.002539221,2.82E-05,0.022476869,0.004242849,0.003232323,0,0.009087637,0.005732697,0.017914083,0.006891576,0.003809966,0.003600916,0,0.005451709,0.004190085,7.91E-05,0.001352378,0.006214473,0.014724599,0.009330626,0.008466868,0.002789402,0.000431705,0.003067157,0.003010222,0.000983225,0.007460088,0.00624619,0.004134846,0.004947839,0.010353641,0.00732078,0.009154855,0.004217632,0.000525521,0.010629808,0.000433122,0.007988916,0.003299289,0.020973496,0.006179301,0.002618142,0.009317167,0.008047919,0.009780844,0.009519781,0.013290523,0.00635591,0.006845024,0.001538279,0.005639977,0.007605845,0.036801319,0.009121801,0.003535369,0.030541995,0.004726044,0.006732718,0.003950873,0.004205914,0.006437427,0.010803407,0.001887164,0.006386706,0.002213453,0.015169497,0.001380294,0.0023003,0.012956328,0.003107752,0.001670358,0.0045953,0,0.003586087,0.003784988,0.003463502,0.004851647,0.000813071,0.00126238,0.004751298,0.00375979,0.016295503,0.003343856,0,0.002366788,0.001202402,0.001924687,3.31E-05,0.004967081,0.004362717,0.003861091,0.003031169,0.004476102,2.97E-05,0.01017276,0.001486453,0.000254163,0.002876657,0.001304059,0.002263291,0.012432268,0.001014052,0.011297474,0.008494918,0.002052691,0.003839955,0.004658144,0.007118229,0.002618551,0.003270932,0.012313631,0.00018661,0.00683437,0.002431505,0.00180697,0.002254604,0.005265024,0.006029443,0.00606533,0.004561641,0.017237319,0.001865376,0.003737817,0.005682071,0.010419468,0.005386304
Vegetarian,S100,0.002530467,0.014185018,0.000328742,0.003272064,0.034093319,0.003158008,0.002141568,0.006216091,0.006146714,0.001392941,0.005240957,0.004161687,0.002406724,0.005966965,0.001402777,0.000436104,0.002526503,0.000813051,6.22E-05,0.004086713,0.003063561,0.000807413,0.000996888,2.03E-05,0.002470713,0.008381709,0.011175021,0.00015541,0.008467686,0,0.008600337,0.006329309,0.00327325,0.008412637,0.003065533,0.012320306,0.004073017,0.006915287,0.009225347,0.044914971,0.014749693,0.006937734,0.003585345,0.012031593,0.001656383,0.002687086,0.007286777,0.002411688,0.012023059,0.019724336,0.001035228,0.002783569,0.000689188,0,0.001080914,0.003179834,0.0017848,0.000710491,0.002828553,0.002226965,0,0.001066209,0.003696647,0.00570172,0.001985282,0.001878137,0.001934208,0.006543639,0.001776073,0.004379792,0.003329796,0.002229661,0.002532002,0.004625241,0.00340535,0.038773528,0.009081497,0.007574371,0.002071261,0.00534403,0.012649283,0.005963424,0.013102006,0.003935819,0.003970908,0.000615636,0.002434287,0.002745,0.001884837,0.005454789,0.002489365,0.003208052,0.000237651,0.017339368,6.89E-05,0.001251136,0.008148593,0.003803264,0.00239162,0.002956306,0.002522894,0.000375516,0.00120639,0.00134702,0.000913353,0,0.000956252,0.000964188,0.003595952,0.001244301,0.000908243,0.000574618,0.000495704,0.001834916,0.001103346,0.00228798,0,0.002009232,0.001755459,0.000743572,0.000817869,0.00041044,0.001030322,0.001452608,0.002789287,0.006767187,0.015283235,0.004867467,0.00242744,0.007005611,0.005653557,0.003033065,0.00287507,0.007617932,0.001011797,0.006970825,0.002962358,0.005383292,0.001957225,0.006449495,0.003041882,0.002184019,0.004576085,0.001813016,0.014539491,0.005932974,0.001345306,0.00265276,0.002489914,0.000681948,0.001749273,0.013157848,0.002925004,0.006525812,0.004194513,0.006968144,0,0.004129443,0.003945219,0.003352964,0.000527791,0.008003143,0.001627094,0.012376701,0.016554558,0.005870777,0.006557489,0.003551647,0.007936887,0.002418722,0.00811659,0.008213911,0.011728473,0.002093831,0.004247823,0.012815002,0.002418705,0.003926979,0.00800127,0.00970341,0.002737808,0.01039561,0.009051821,0.009051355,0.003982665,0.006352703,0.002811958,0,0.006342475,0.005466577,0.020485845,0.00364556,0.001817222,0.003367195,0.007818333,0.004881821,0.004068562,0.002769768,0.012052551,0.003169514
carnivore,S101,0.004701048,0.00513089,0.010606496,0.00526383,0.0775529,0.003614622,0.021298728,0.008893254,0.009082693,0.004357677,0.014880472,0.00407434,0.002929921,0.017842368,0.001287664,0.014475798,0.001146835,0.004835528,0.010090238,0.012746448,0.004320872,0.004521855,0.00858452,0.007369029,0.012887149,0.005675387,0.007356016,0.001950046,0.000538738,0.004477384,0.006075961,0.005765294,0.005657675,0.012176442,0.002571964,0.024522341,0.009689735,0.00584125,0.000881586,0.00156792,0.014788886,0.003290968,0.006558143,0.005888673,0.003751659,0.007057612,0.009762483,0.01493587,0.003271237,0.010852109,0.002987295,0.005271008,0.015621342,0.000298339,0.005057857,0.006608347,0.004014877,0.001999555,0.002839245,0.008483621,0.000921834,0,0.001384649,0.000991563,0.01263359,0.000100342,0.006441659,0.007096176,0.002469086,0.006913617,0.002396492,0.001632637,0.009665638,0.00651303,0.003148722,0.003901519,0.002327593,0.028833796,0.000840565,0.004118101,0.008885404,0.001450069,0.004498653,0.001861598,0.011452557,0.001983578,0.002406017,0.005000025,0.002150095,0.003041985,0.00060462,0.006086418,0.003034475,0.031894455,0.003046423,0.000296368,0.007036834,0.002786087,0.001330284,0.003079465,0.003220663,0.002643658,0.002203237,0.001776217,0.009849153,0.004838326,0.008672132,0.001296993,0.00121329,0.000319663,0.004347348,0.000856041,0.002777975,0.004816947,0.001784733,0.002790542,0.004529697,0.003968526,0.006522117,0.005102011,0.002857947,0.000430553,0.000394929,0.000586466,0.004342546,0.00094907,0.002213252,0.002814812,0.002252292,0.00213636,0.006732953,0.003788261,0.002102865,0.003268191,0.002998628,0.002893989,0.007621367,0.000595407,0.001050232,0.00275286,0.002682412,0.001556023,0.004000066,0.004494584,0.003717249,0.001707589,0.00288931,0.000705748,0.004936747,0,0.004372862,0.002004666,0.004509769,0.005183385,0.001812515,0.005497214,0.003613533,0.007520388,0.003976606,0.001620895,0,0.00314701,0.00444396,0.005956957,0.001696669,0.00217639,0.000709953,0,0.002080657,0.000682108,0.002601507,0.000695219,0.001620394,0.002044217,0.00616505,0.002144807,0.001714032,0.002338255,7.00E-05,0.001424152,0.00206708,0.016164192,0.00436006,0.003049604,0.000403483,0.004202085,8.92E-05,0,0.011101458,0.001057824,0.003491741,0.002672868,0.004548726,0,0.00052622,0.00066814,0.000606129,0.000874525,0.004453505,0
